CustomerID,Gender,AgeGroup,CategoryVisited,NumPagesViewed,DeviceUsed,ReferralSource,CartValue,PreferredPaymentMethod,DiscountApplied,DiscountAmount,PurchaseMade,Segment,YearsOfMembership,LoyaltyPoints,LoyaltyTier,State
HR-86144,Male,65+,Technology,10,Laptop,Search Engine,562.4424,Bank Transfer,Yes,0.3,No,Consumer,10,1692,Platinum,Alabama
HR-90156,Female,35-44,Home Supplies,2,Mobile,Search Engine,110.8704,Debit Card,Yes,0.1,No,Corporate,7,4088,Bronze,Florida
HR-94349,Male,35-44,Technology,12,Desktop,Social Media,1493.612,Bank Transfer,Yes,0.2,Yes,Home Office,2,1365,Silver,Alabama
HR-96553,Male,35-44,Home Supplies,12,Desktop,Search Engine,1720.98,Debit Card,Yes,0.2,Yes,Consumer,5,1006,Gold,Ohio
HS-01005,Male,18-24,Technology,4,Tablet,Email,263.488,Debit Card,Yes,0.1,No,Consumer,5,1897,Silver,Florida
HS-02157,Male,25-34,Technology,5,Tablet,Email,503.3584,Debit Card,Yes,0.1,No,Consumer,10,154,Silver,New York
HS-04144,Male,35-44,Home Supplies,9,Laptop,Search Engine,1057.66,Credit Card,Yes,0.5,No,Home Office,5,2115,Gold,Alabama
HS-04620,Male,55-64,Technology,14,Laptop,Direct,1420.6828,Debit Card,Yes,0.2,Yes,Corporate,7,4247,Platinum,Florida
HS-05737,Female,18-24,Home Supplies,10,Laptop,Search Engine,2026.002,Credit Card,Yes,0.1,Yes,Home Office,3,1606,Gold,Texas
HS-10456,Female,35-44,Furniture,4,Tablet,Social Media,71.1054,PayPal,No,0,No,Consumer,4,590,Gold,Alabama
HS-15113,Male,45-54,Home Supplies,5,Tablet,Search Engine,635.8768,PayPal,Yes,0.1,No,Corporate,2,4493,Bronze,Ohio
HS-19227,Male,55-64,Furniture,8,Tablet,Direct,609.3916,Debit Card,Yes,0.5,No,Consumer,6,395,Bronze,New York
HS-22708,Female,55-64,Furniture,11,Desktop,Direct,1037.4,PayPal,Yes,0.2,Yes,Consumer,9,423,Platinum,Alabama
HS-25023,Female,45-54,Furniture,8,Laptop,Social Media,701.329,Debit Card,Yes,0.1,No,Consumer,10,263,Platinum,California
HS-29110,Female,25-34,Technology,4,Mobile,Social Media,470.0448,Debit Card,Yes,0.1,No,Consumer,5,1381,Silver,Florida
HS-32337,Female,25-34,Technology,15,Tablet,Social Media,727.5735,Credit Card,No,0,Yes,Consumer,9,1159,Silver,New York
HS-35609,Male,25-34,Furniture,2,Laptop,Email,649.057,Credit Card,Yes,0.1,No,Consumer,6,1470,Platinum,Texas
HS-40210,Female,25-34,Furniture,10,Desktop,Search Engine,935.0832,PayPal,Yes,0.1,No,Home Office,2,1168,Bronze,Florida
HS-41067,Female,45-54,Furniture,3,Laptop,Direct,1030.4358,PayPal,Yes,0.1,No,Home Office,9,1275,Gold,Ohio
HS-42645,Female,25-34,Home Supplies,12,Mobile,Direct,247.2048,Credit Card,Yes,0.1,No,Corporate,8,3265,Platinum,Florida
HS-45267,Female,18-24,Home Supplies,13,Desktop,Social Media,1705.3816,PayPal,Yes,0.2,Yes,Home Office,5,1689,Gold,Texas
HS-48589,Male,35-44,Home Supplies,14,Tablet,Search Engine,822.7924,Bank Transfer,Yes,0.2,Yes,Corporate,9,3732,Silver,Florida
HS-58231,Female,65+,Technology,18,Tablet,Email,894.5832,Bank Transfer,Yes,0.1,No,Corporate,8,3667,Platinum,Ohio
HS-62336,Female,18-24,Home Supplies,2,Desktop,Social Media,1215.452,Credit Card,No,0,No,Corporate,6,3663,Bronze,California
HS-66548,Male,65+,Home Supplies,1,Desktop,Social Media,575.2744,Debit Card,Yes,0.1,No,Corporate,5,4633,Gold,Florida
HS-74566,Male,18-24,Technology,4,Laptop,Social Media,2208.0184,PayPal,Yes,0.5,No,Corporate,6,4389,Platinum,New York
HS-77782,Female,35-44,Home Supplies,4,Laptop,Search Engine,1467.4192,PayPal,Yes,0.1,No,Corporate,3,3053,Bronze,Texas
HS-83744,Female,45-54,Home Supplies,15,Desktop,Direct,1105.389,Bank Transfer,Yes,0.5,Yes,Corporate,4,3865,Platinum,Texas
HS-86061,Male,65+,Furniture,11,Mobile,Direct,422.0644,Debit Card,Yes,0.5,Yes,Corporate,5,3015,Bronze,Alabama
HS-91602,Female,45-54,Furniture,2,Desktop,Social Media,940.351,Debit Card,Yes,0.1,No,Home Office,6,2240,Platinum,Florida
HS-92408,Male,55-64,Furniture,16,Laptop,Search Engine,934.307,Bank Transfer,No,0,No,Corporate,1,3662,Gold,Ohio
HS-94933,Female,25-34,Technology,18,Laptop,Social Media,1529.766,Credit Card,Yes,0.5,Yes,Consumer,7,1111,Bronze,New York
HT-00626,Female,45-54,Home Supplies,10,Laptop,Direct,1468.6408,PayPal,Yes,0.8,Yes,Corporate,8,4901,Gold,California
HT-03484,Male,65+,Technology,15,Laptop,Search Engine,1345.9275,PayPal,Yes,0.1,No,Home Office,5,2433,Bronze,Texas
HT-07636,Female,25-34,Furniture,14,Laptop,Email,1921.4721,Credit Card,No,0,Yes,Corporate,6,4444,Bronze,Ohio
HT-08784,Male,25-34,Furniture,15,Desktop,Social Media,1399.3732,Credit Card,Yes,0.7,Yes,Corporate,5,4124,Bronze,California
HT-18915,Male,65+,Technology,12,Desktop,Social Media,1863.9156,PayPal,Yes,0.7,Yes,Consumer,8,1880,Gold,New York
HT-22182,Male,65+,Technology,14,Tablet,Email,489.1192,Debit Card,Yes,0.8,Yes,Home Office,9,2244,Bronze,California
HT-27810,Male,35-44,Home Supplies,14,Laptop,Social Media,1435.329,Debit Card,Yes,0.8,Yes,Home Office,8,2875,Bronze,New York
HT-33544,Female,45-54,Home Supplies,10,Mobile,Search Engine,293.76,Credit Card,Yes,0.5,No,Home Office,2,1779,Gold,Texas
HT-35264,Female,45-54,Furniture,14,Desktop,Direct,1079.6555,Bank Transfer,Yes,0.8,No,Home Office,3,1370,Gold,Alabama
HT-38085,Female,65+,Home Supplies,16,Desktop,Direct,2202.8956,Debit Card,Yes,0.1,No,Consumer,4,766,Platinum,Ohio
HT-39676,Female,65+,Home Supplies,11,Mobile,Search Engine,236.92,PayPal,Yes,0.7,Yes,Home Office,4,1677,Gold,Ohio
HT-40922,Male,35-44,Home Supplies,3,Desktop,Email,658.4607,Debit Card,Yes,0.5,No,Home Office,10,2108,Bronze,Alabama
HT-41257,Female,55-64,Technology,3,Laptop,Email,577.68,PayPal,Yes,0.1,No,Home Office,4,2279,Silver,Ohio
HT-41416,Female,18-24,Home Supplies,6,Tablet,Email,484.5026,Credit Card,Yes,0.2,Yes,Consumer,6,1152,Gold,Texas
HT-41824,Female,45-54,Technology,4,Mobile,Direct,55.424,Debit Card,Yes,0.2,Yes,Consumer,4,1255,Bronze,Texas
HT-43283,Male,65+,Home Supplies,9,Mobile,Direct,798.1788,Credit Card,Yes,0.2,Yes,Corporate,4,4646,Gold,New York
HT-43734,Male,65+,Furniture,12,Desktop,Search Engine,900.36,PayPal,No,0,Yes,Corporate,1,4994,Gold,Florida
HT-43906,Male,45-54,Furniture,15,Tablet,Email,922.248,Credit Card,Yes,0.7,Yes,Corporate,8,3510,Gold,Florida
HT-43975,Male,65+,Technology,16,Mobile,Direct,323.1424,PayPal,Yes,0.7,Yes,Home Office,10,2141,Gold,California
HT-48154,Female,55-64,Furniture,6,Desktop,Search Engine,1506.804,Debit Card,Yes,0.5,No,Home Office,9,2397,Platinum,New York
HT-64867,Female,45-54,Technology,2,Desktop,Social Media,582.2824,Debit Card,Yes,0.2,Yes,Consumer,1,254,Silver,Florida
HT-65044,Male,18-24,Technology,9,Desktop,Social Media,682.7697,PayPal,Yes,0.1,No,Consumer,9,700,Gold,California
HT-66100,Female,45-54,Technology,18,Desktop,Social Media,1863.8344,Credit Card,Yes,0.1,No,Consumer,5,1339,Gold,Florida
HT-67645,Male,18-24,Technology,15,Desktop,Direct,1610.2992,Debit Card,Yes,0.1,No,Consumer,2,514,Silver,Texas
HT-70262,Male,18-24,Home Supplies,16,Laptop,Direct,1755.5152,Debit Card,Yes,0.8,Yes,Home Office,10,2674,Silver,Ohio
HT-71928,Female,35-44,Home Supplies,10,Laptop,Social Media,1553.1634,PayPal,Yes,0.3,No,Home Office,2,1941,Bronze,Alabama
HT-73494,Female,55-64,Home Supplies,12,Desktop,Social Media,992.379,Credit Card,Yes,0.3,No,Corporate,7,4331,Bronze,New York
HT-78335,Male,55-64,Technology,19,Mobile,Email,1009.1836,Credit Card,No,0,Yes,Home Office,6,2641,Bronze,Alabama
HT-89609,Female,55-64,Home Supplies,14,Laptop,Direct,1440.16,Debit Card,Yes,0.1,No,Home Office,7,2299,Platinum,Alabama
HT-90609,Male,55-64,Furniture,9,Tablet,Email,370.4752,Credit Card,No,0,No,Home Office,9,1421,Gold,Alabama
HT-94366,Female,65+,Technology,6,Tablet,Social Media,124.064,Credit Card,No,0,No,Corporate,2,4939,Platinum,Alabama
HT-96873,Female,25-34,Furniture,11,Desktop,Search Engine,1004.938,PayPal,Yes,0.3,No,Home Office,1,2255,Silver,Texas
HU-07335,Male,18-24,Technology,4,Laptop,Social Media,430.8144,Credit Card,Yes,0.2,Yes,Home Office,9,2290,Silver,New York
HU-07563,Male,55-64,Furniture,11,Laptop,Search Engine,1223.044,PayPal,Yes,0.8,Yes,Home Office,6,2240,Bronze,Florida
HU-07961,Female,25-34,Technology,13,Desktop,Search Engine,1517.5888,Debit Card,Yes,0.5,Yes,Home Office,8,2936,Platinum,Alabama
HU-10505,Male,25-34,Furniture,1,Laptop,Email,1006.1096,Debit Card,No,0,No,Corporate,2,3996,Bronze,Ohio
HU-11456,Female,25-34,Furniture,12,Desktop,Direct,1159.0868,Credit Card,Yes,0.5,No,Home Office,7,1708,Platinum,Texas
HU-11498,Male,25-34,Home Supplies,1,Mobile,Email,127.8176,Debit Card,Yes,0.7,No,Consumer,7,1327,Platinum,New York
HU-16209,Male,55-64,Technology,15,Desktop,Search Engine,1684.2798,PayPal,Yes,0.2,Yes,Corporate,10,3656,Bronze,Ohio
HU-27209,Female,18-24,Furniture,11,Laptop,Search Engine,692.5409,Credit Card,Yes,0.1,Yes,Consumer,2,134,Gold,Florida
HU-30618,Male,35-44,Home Supplies,2,Desktop,Email,2115.4444,PayPal,Yes,0.7,Yes,Consumer,4,154,Platinum,New York
HU-30855,Female,45-54,Furniture,11,Desktop,Email,1570.7252,PayPal,Yes,0.2,Yes,Home Office,10,2393,Bronze,Ohio
HU-35509,Female,18-24,Home Supplies,15,Mobile,Direct,470.1141,Credit Card,Yes,0.8,Yes,Consumer,6,777,Silver,Ohio
HU-38071,Male,35-44,Home Supplies,16,Desktop,Direct,1615.432,Credit Card,Yes,0.2,Yes,Consumer,5,266,Silver,California
HU-38612,Female,18-24,Home Supplies,18,Desktop,Direct,1123.5736,Debit Card,Yes,0.1,No,Corporate,1,4620,Silver,Ohio
HU-42032,Female,18-24,Home Supplies,14,Desktop,Email,1465.315,Credit Card,Yes,0.5,Yes,Home Office,7,1352,Bronze,Alabama
HU-44138,Male,25-34,Furniture,4,Desktop,Social Media,854.026,Credit Card,Yes,0.2,Yes,Corporate,9,3084,Silver,California
HU-44773,Male,65+,Home Supplies,17,Desktop,Social Media,1795.7936,Debit Card,Yes,0.2,Yes,Home Office,10,1850,Gold,Florida
HU-53241,Male,55-64,Technology,4,Mobile,Email,171.364,Credit Card,Yes,0.5,No,Consumer,6,118,Gold,Florida
HU-57702,Male,25-34,Home Supplies,17,Desktop,Direct,1335.2704,Credit Card,Yes,0.1,No,Home Office,3,1737,Silver,California
HU-65837,Male,35-44,Home Supplies,4,Desktop,Social Media,1287.403,Bank Transfer,Yes,0.8,Yes,Home Office,3,1612,Platinum,Texas
HU-66203,Male,18-24,Home Supplies,16,Laptop,Email,1990.384,Debit Card,Yes,0.3,No,Home Office,8,2466,Gold,New York
HU-66314,Male,18-24,Home Supplies,12,Desktop,Direct,1489.64,PayPal,Yes,0.1,Yes,Consumer,2,738,Gold,California
HU-78212,Female,35-44,Technology,15,Desktop,Direct,1160.5437,Credit Card,Yes,0.2,Yes,Corporate,1,4218,Silver,Alabama
HU-88738,Male,65+,Technology,14,Desktop,Social Media,1007.6108,Debit Card,Yes,0.1,No,Consumer,8,374,Gold,Ohio
HU-90664,Female,25-34,Furniture,14,Laptop,Email,1020.07,Debit Card,Yes,0.1,Yes,Consumer,7,1645,Platinum,Alabama
HU-91294,Male,65+,Home Supplies,8,Laptop,Email,1100.98,PayPal,Yes,0.5,No,Home Office,2,1990,Bronze,Florida
HU-96170,Female,45-54,Home Supplies,6,Desktop,Search Engine,1228.4253,Credit Card,Yes,0.3,No,Corporate,3,4102,Platinum,Ohio
HV-01185,Male,35-44,Technology,4,Mobile,Direct,313.1056,Debit Card,Yes,0.1,No,Consumer,4,1916,Platinum,Florida
HV-01878,Male,55-64,Technology,10,Laptop,Social Media,777.1408,Bank Transfer,Yes,0.1,No,Home Office,3,2141,Silver,Ohio
HV-09598,Male,65+,Technology,12,Mobile,Direct,242.2773,Bank Transfer,No,0,Yes,Corporate,7,4241,Gold,Alabama
HV-14592,Female,55-64,Home Supplies,18,Desktop,Social Media,1820.6369,Bank Transfer,Yes,0.1,No,Corporate,1,3963,Bronze,Ohio
HV-14605,Female,18-24,Home Supplies,2,Mobile,Search Engine,65.6224,PayPal,Yes,0.1,No,Consumer,4,829,Gold,Texas
HV-19164,Male,65+,Technology,16,Desktop,Social Media,1170.4,Debit Card,Yes,0.3,No,Consumer,7,1514,Platinum,Texas
HV-19299,Female,25-34,Technology,1,Laptop,Social Media,1037.4256,Credit Card,Yes,0.1,No,Home Office,3,1017,Gold,Ohio
HV-20378,Male,55-64,Technology,13,Desktop,Search Engine,891.8032,Debit Card,Yes,0.7,Yes,Home Office,9,1661,Bronze,Ohio
HV-24754,Male,65+,Furniture,5,Laptop,Email,955.436,Debit Card,Yes,0.5,No,Corporate,8,4321,Gold,New York
HV-29672,Female,18-24,Furniture,13,Laptop,Email,930.7379,Credit Card,Yes,0.2,Yes,Consumer,10,296,Gold,New York
HV-30424,Male,25-34,Home Supplies,5,Laptop,Email,1212.712,Debit Card,No,0,No,Home Office,8,1797,Platinum,Florida
HV-31079,Female,18-24,Furniture,13,Tablet,Search Engine,518.5408,Debit Card,Yes,0.3,Yes,Consumer,4,1193,Gold,California
HV-31398,Male,55-64,Furniture,13,Laptop,Search Engine,960.008,Bank Transfer,Yes,0.1,No,Home Office,2,1423,Silver,Texas
HV-32318,Male,25-34,Furniture,3,Desktop,Search Engine,1353.3612,Debit Card,Yes,0.1,No,Home Office,10,1550,Silver,New York
HV-32955,Male,18-24,Technology,18,Tablet,Email,775.8888,PayPal,Yes,0.1,No,Home Office,4,2295,Gold,New York
HV-41315,Female,65+,Furniture,8,Laptop,Social Media,1146.4008,PayPal,Yes,0.1,No,Corporate,7,4242,Bronze,New York
HV-42993,Male,55-64,Home Supplies,15,Laptop,Social Media,1094.568,PayPal,Yes,0.3,Yes,Home Office,5,1442,Bronze,Alabama
HV-48865,Male,65+,Furniture,1,Tablet,Search Engine,524.4424,Debit Card,Yes,0.1,No,Consumer,8,1108,Gold,New York
HV-49189,Male,35-44,Home Supplies,11,Laptop,Social Media,1487.4277,PayPal,Yes,0.1,Yes,Home Office,6,2733,Platinum,Texas
HV-49696,Female,18-24,Furniture,16,Tablet,Social Media,996.064,Credit Card,Yes,0.1,No,Corporate,3,4559,Bronze,Texas
HV-56998,Male,18-24,Technology,5,Tablet,Search Engine,476.5588,PayPal,Yes,0.5,Yes,Corporate,3,4367,Platinum,New York
HV-63048,Female,35-44,Furniture,9,Desktop,Search Engine,1109.22,Bank Transfer,Yes,0.8,Yes,Consumer,3,398,Bronze,Alabama
HV-67194,Male,25-34,Home Supplies,5,Desktop,Social Media,972.104,Credit Card,Yes,0.1,No,Home Office,8,1413,Gold,Ohio
HV-71524,Female,55-64,Furniture,8,Desktop,Social Media,991.367,Bank Transfer,Yes,0.7,No,Home Office,5,2807,Silver,Ohio
HV-78176,Male,25-34,Furniture,6,Mobile,Social Media,369.3216,Debit Card,Yes,0.1,No,Corporate,2,4197,Gold,Alabama
HV-80204,Male,35-44,Furniture,16,Laptop,Direct,1218.361,PayPal,Yes,0.1,No,Corporate,7,4858,Gold,California
HV-85720,Female,45-54,Home Supplies,11,Tablet,Search Engine,455.8192,Debit Card,Yes,0.1,Yes,Corporate,1,3397,Platinum,Ohio
HV-87739,Female,55-64,Technology,6,Desktop,Social Media,1982.34,Debit Card,Yes,0.2,Yes,Corporate,1,4590,Gold,New York
HV-88288,Male,55-64,Home Supplies,2,Desktop,Search Engine,1007.408,Credit Card,Yes,0.1,No,Home Office,8,2232,Gold,Texas
HV-91166,Female,55-64,Technology,15,Desktop,Social Media,1520.3754,Bank Transfer,Yes,0.7,Yes,Corporate,10,4853,Platinum,Florida
HV-91365,Male,45-54,Technology,19,Mobile,Email,1036.9936,Credit Card,Yes,0.3,No,Corporate,1,3603,Gold,California
HV-95163,Female,55-64,Furniture,2,Laptop,Search Engine,807.4048,PayPal,Yes,0.1,No,Consumer,10,586,Gold,Alabama
HW-01724,Female,35-44,Home Supplies,16,Desktop,Search Engine,1473.9136,Bank Transfer,Yes,0.5,Yes,Consumer,4,383,Gold,Texas
HW-02388,Female,25-34,Technology,2,Desktop,Direct,561.4877,Credit Card,Yes,0.1,No,Corporate,1,4937,Bronze,Alabama
HW-06755,Female,55-64,Home Supplies,3,Mobile,Email,95.9832,Bank Transfer,Yes,0.1,No,Corporate,2,4402,Bronze,New York
HW-18527,Female,55-64,Technology,4,Laptop,Email,1408.0036,Bank Transfer,Yes,0.1,No,Home Office,3,2171,Silver,New York
HW-21318,Female,45-54,Home Supplies,14,Desktop,Social Media,641.0572,Debit Card,Yes,0.2,Yes,Home Office,8,1090,Platinum,Alabama
HW-21940,Male,25-34,Technology,5,Desktop,Direct,1795.444,Credit Card,Yes,0.5,No,Home Office,1,2933,Platinum,California
HW-22076,Female,18-24,Home Supplies,10,Laptop,Search Engine,568.5688,PayPal,Yes,0.7,Yes,Corporate,5,3298,Gold,Texas
HW-25593,Male,18-24,Furniture,4,Tablet,Direct,287.206,Credit Card,Yes,0.3,Yes,Corporate,8,4259,Silver,Texas
HW-28286,Male,25-34,Technology,7,Tablet,Search Engine,126.5216,Debit Card,No,0,Yes,Corporate,2,3546,Gold,Florida
HW-28905,Female,55-64,Home Supplies,10,Laptop,Social Media,1770.736,PayPal,Yes,0.7,Yes,Consumer,2,794,Platinum,Ohio
HW-29746,Male,55-64,Technology,19,Desktop,Social Media,968.404,PayPal,Yes,0.5,Yes,Corporate,9,3081,Platinum,Texas
HW-32610,Female,18-24,Furniture,9,Tablet,Social Media,347.6136,Credit Card,Yes,0.1,No,Corporate,9,4659,Bronze,Ohio
HW-42916,Female,18-24,Furniture,8,Tablet,Search Engine,209.4103,PayPal,Yes,0.1,No,Corporate,5,4705,Silver,Alabama
HW-54178,Male,55-64,Technology,19,Laptop,Search Engine,1521.648,Debit Card,Yes,0.8,Yes,Corporate,6,4789,Bronze,Alabama
HW-62675,Female,35-44,Technology,14,Mobile,Search Engine,588.6538,Credit Card,Yes,0.8,Yes,Corporate,6,4663,Bronze,New York
HW-63207,Male,18-24,Technology,4,Mobile,Email,35.6504,PayPal,Yes,0.1,No,Corporate,3,4773,Platinum,Ohio
HW-63321,Male,18-24,Technology,18,Tablet,Direct,458.5278,Debit Card,Yes,0.1,No,Corporate,7,4142,Gold,California
HW-66282,Male,65+,Furniture,11,Laptop,Direct,1196.36,Bank Transfer,Yes,0.7,Yes,Home Office,1,2805,Gold,New York
HW-91326,Male,25-34,Technology,12,Mobile,Search Engine,280.1493,PayPal,Yes,0.5,Yes,Corporate,6,4654,Bronze,Alabama
HX-06724,Male,65+,Technology,6,Tablet,Search Engine,665.8032,Bank Transfer,Yes,0.1,Yes,Corporate,4,4614,Platinum,Texas
HX-19169,Male,65+,Home Supplies,4,Desktop,Direct,1204.7,Credit Card,Yes,0.1,No,Consumer,1,556,Bronze,New York
HX-22239,Male,18-24,Furniture,2,Desktop,Social Media,1131.0798,PayPal,Yes,0.5,No,Home Office,3,2161,Bronze,Florida
HX-31864,Male,45-54,Technology,2,Desktop,Social Media,2348.3173,Credit Card,Yes,0.1,No,Home Office,10,2366,Silver,Florida
HX-32449,Male,25-34,Home Supplies,13,Desktop,Social Media,938.7032,PayPal,Yes,0.7,Yes,Corporate,6,3758,Bronze,New York
HX-33800,Male,45-54,Furniture,15,Desktop,Email,1249.275,Bank Transfer,Yes,0.5,Yes,Consumer,4,833,Bronze,Texas
HX-36153,Male,65+,Furniture,19,Desktop,Direct,1500.468,Credit Card,No,0,No,Corporate,2,4997,Bronze,Alabama
HX-41162,Male,55-64,Home Supplies,9,Tablet,Social Media,265.272,Credit Card,Yes,0.1,No,Corporate,6,4519,Silver,Florida
HX-42516,Male,18-24,Furniture,13,Desktop,Search Engine,1321.151,Credit Card,Yes,0.1,No,Consumer,4,1684,Silver,Ohio
HX-43362,Female,45-54,Home Supplies,16,Tablet,Search Engine,570.2713,PayPal,Yes,0.1,No,Corporate,4,3388,Gold,Alabama
HX-45067,Male,65+,Technology,4,Mobile,Search Engine,520.888,PayPal,Yes,0.8,Yes,Corporate,3,3378,Platinum,Alabama
HX-45995,Female,55-64,Home Supplies,17,Tablet,Social Media,603.6016,Bank Transfer,Yes,0.1,No,Corporate,9,3340,Silver,California
HX-51175,Male,35-44,Furniture,6,Mobile,Social Media,411.939,PayPal,Yes,0.1,No,Consumer,8,748,Platinum,New York
HX-51829,Male,45-54,Furniture,15,Laptop,Search Engine,1534.477,Bank Transfer,Yes,0.5,Yes,Home Office,5,2148,Platinum,New York
HX-52460,Female,25-34,Technology,8,Laptop,Email,1812.064,PayPal,Yes,0.5,No,Consumer,5,894,Gold,California
HX-52476,Male,55-64,Technology,18,Desktop,Email,1169.5808,Debit Card,Yes,0.1,No,Consumer,6,1677,Gold,Ohio
HX-52591,Female,18-24,Home Supplies,4,Tablet,Email,212.6744,Debit Card,Yes,0.8,Yes,Consumer,7,241,Platinum,Alabama
HX-53374,Male,45-54,Home Supplies,2,Desktop,Email,1026.2056,Debit Card,Yes,0.7,No,Corporate,9,3296,Gold,California
HX-55036,Male,45-54,Furniture,11,Tablet,Direct,369.0912,Debit Card,Yes,0.3,Yes,Corporate,6,4894,Silver,California
HX-56595,Female,55-64,Home Supplies,4,Laptop,Search Engine,1139.2936,PayPal,Yes,0.1,No,Home Office,9,1482,Gold,New York
HX-57049,Male,18-24,Furniture,5,Mobile,Search Engine,917.4552,Credit Card,Yes,0.8,Yes,Home Office,6,1511,Platinum,Florida
HX-58086,Male,45-54,Furniture,4,Mobile,Social Media,293.584,PayPal,Yes,0.1,No,Consumer,6,1574,Silver,Ohio
HX-60557,Female,25-34,Furniture,11,Desktop,Email,2080.7864,Credit Card,Yes,0.2,Yes,Home Office,4,1429,Platinum,New York
HX-60660,Female,65+,Technology,15,Laptop,Social Media,1595.87,Debit Card,Yes,0.2,Yes,Corporate,3,4027,Platinum,Ohio
HX-62937,Female,65+,Home Supplies,12,Tablet,Email,412.0821,Debit Card,Yes,0.1,Yes,Home Office,6,2368,Bronze,Texas
HX-70473,Male,35-44,Home Supplies,16,Mobile,Social Media,1055.9332,PayPal,Yes,0.8,Yes,Corporate,4,3248,Gold,Texas
HX-70604,Female,55-64,Furniture,19,Laptop,Social Media,1857.484,Credit Card,Yes,0.1,No,Corporate,6,4477,Bronze,Texas
HX-72203,Female,55-64,Home Supplies,12,Tablet,Search Engine,247.212,Bank Transfer,Yes,0.3,Yes,Home Office,5,1632,Platinum,New York
HX-76669,Female,25-34,Home Supplies,3,Laptop,Social Media,833.334,Credit Card,Yes,0.1,No,Corporate,8,4673,Bronze,Alabama
HX-78591,Female,55-64,Home Supplies,14,Desktop,Email,1282.8013,Credit Card,Yes,0.5,Yes,Corporate,7,3223,Platinum,Ohio
HX-86582,Female,45-54,Home Supplies,16,Tablet,Email,451.6537,Bank Transfer,Yes,0.1,No,Corporate,5,4299,Gold,Alabama
HX-88258,Male,18-24,Home Supplies,13,Desktop,Email,1237.1088,Debit Card,Yes,0.1,No,Consumer,4,1028,Silver,Florida
HX-89204,Male,18-24,Furniture,6,Desktop,Social Media,1030.6944,Debit Card,Yes,0.1,No,Consumer,7,1249,Silver,Alabama
HX-94458,Female,18-24,Technology,9,Laptop,Search Engine,2264.0952,PayPal,No,0,No,Corporate,9,3720,Silver,Texas
HX-96109,Female,55-64,Home Supplies,2,Desktop,Search Engine,1857.826,Debit Card,Yes,0.5,No,Corporate,9,3230,Platinum,California
HY-02149,Female,45-54,Furniture,6,Mobile,Direct,519.8184,PayPal,Yes,0.1,No,Consumer,2,491,Platinum,Florida
HY-05731,Male,55-64,Home Supplies,2,Laptop,Search Engine,1127.96,PayPal,Yes,0.8,Yes,Consumer,9,1120,Platinum,Texas
HY-08776,Female,55-64,Furniture,1,Laptop,Direct,928.824,Credit Card,Yes,0.1,No,Corporate,8,3995,Gold,Alabama
HY-09371,Male,25-34,Furniture,6,Tablet,Email,630.8052,PayPal,Yes,0.7,No,Consumer,4,1536,Bronze,Florida
HY-15534,Male,25-34,Technology,9,Tablet,Direct,111.2688,PayPal,Yes,0.5,No,Consumer,4,372,Silver,Texas
HY-18573,Male,18-24,Home Supplies,18,Laptop,Search Engine,1454.094,Debit Card,Yes,0.5,Yes,Corporate,8,3171,Bronze,Alabama
HY-20221,Male,65+,Furniture,3,Desktop,Email,899.5176,Credit Card,Yes,0.1,No,Corporate,7,3107,Gold,Texas
HY-21010,Male,55-64,Home Supplies,6,Mobile,Search Engine,82.1736,Bank Transfer,Yes,0.5,No,Home Office,6,2779,Silver,Florida
HY-21084,Female,65+,Home Supplies,15,Laptop,Social Media,1831.8858,Credit Card,Yes,0.2,Yes,Home Office,10,2854,Platinum,Florida
HY-21527,Male,65+,Technology,12,Mobile,Social Media,300.192,Debit Card,Yes,0.2,Yes,Consumer,10,1271,Silver,Ohio
HY-41248,Female,65+,Home Supplies,7,Laptop,Social Media,784.4071,Bank Transfer,Yes,0.1,No,Home Office,10,1361,Silver,Florida
HY-41642,Male,25-34,Furniture,17,Laptop,Email,1490.0656,Credit Card,No,0,Yes,Consumer,5,1930,Bronze,Alabama
HY-48705,Female,18-24,Home Supplies,17,Laptop,Email,1373.188,PayPal,Yes,0.1,No,Consumer,8,1622,Gold,California
